Id,ItemId,LocalLanguageId,Name
6987,721,9,Manectite
6988,721,11,ライボルトナイト
6989,721,12,雷电兽进化石
6990,722,1,ガブリアスナイト
6991,722,3,한카리아스나이트
6992,722,4,烈咬陸鯊進化石
6993,722,5,Carchacrokite
6994,722,6,Knakracknit
6995,722,7,Garchompita
6996,722,8,Garchompite
6997,722,9,Garchompite
6998,722,11,ガブリアスナイト
6999,722,12,烈咬陆鲨进化石
7000,723,1,ロゼルのみ
7001,723,3,로셀열매
7002,723,4,洛玫果
7003,723,5,Baie Selro
7004,723,6,Hibisbeere
7005,723,7,Baya Hibis
7006,723,8,Baccarcadè
7007,723,9,Roseli Berry
7008,723,11,ロゼルのみ
7009,723,12,洛玫果
7010,724,1,アッキのみ
7011,724,3,악키열매
7012,724,4,亞開果
7013,724,5,Baie Éka
7014,724,6,Akibeere
7015,724,7,Baya Biglia
7016,724,8,Baccalighia
7017,724,9,Kee Berry
7018,724,11,アッキのみ
7019,724,12,亚开果
7020,725,1,タラプのみ
7021,725,3,타라프열매
7022,725,4,香羅果
7023,725,5,Baie Rangma
7024,725,6,Tarabeere
7025,725,7,Baya Maranga
7026,725,8,Baccapane
7027,725,9,Maranga Berry
7028,725,11,タラプのみ
7029,725,12,香罗果
7030,726,1,バーゲンチケット
7031,726,3,바겐세일티켓
7032,726,4,折價券
7033,726,5,Bon Réduction
7034,726,6,Rabattmarke
7035,726,7,Vale Descuento
7036,726,8,Buono sconto
7037,726,9,Discount Coupon
7038,726,11,バーゲンチケット
7039,726,12,折价券
7040,727,1,ふしぎなおきもの
7041,727,3,이상한장식품
7042,727,4,神秘擺設
7043,727,5,Bibelot Bizarre
7044,727,6,Skurriloskulptur
7045,727,7,Estatuilla Rara
7046,727,8,Strano ninnolo
7047,727,9,Strange Souvenir
7048,727,11,ふしぎなおきもの
7049,727,12,神秘摆设
7050,728,1,ミアレガレット
7051,728,3,미르갈레트
7052,728,4,密阿雷格雷派餅
7053,728,5,Galette Illumis
7054,728,6,Illumina-Galette
7055,728,7,Crêpe Luminalia
7056,728,8,Pan di Lumi
7057,728,9,Lumiose Galette
7058,728,11,ミアレガレット
7059,728,12,密阿雷格雷派饼
7060,729,1,アゴのカセキ
7061,729,3,턱화석
7062,729,4,顎之化石
7063,729,5,Fossile Mâchoire
7064,729,6,Kieferfossil
7065,729,7,Fósil Mandíbula
7066,729,8,Fossilmascella
7067,729,9,Jaw Fossil
7068,729,11,アゴのカセキ
7069,729,12,颚之化石
7070,730,1,ヒレのカセキ
7071,730,3,지느러미화석
7072,730,4,鰭之化石
7073,730,5,Fossile Nageoire
7074,730,6,Flossenfossil
7075,730,7,Fósil Aleta
7076,730,8,Fossilpinna
7077,730,9,Sail Fossil
7078,730,11,ヒレのカセキ
7079,730,12,鳍之化石
7080,731,1,ようせいジュエル
7081,731,3,페어리주얼
7082,731,4,妖精寶石
7083,731,5,Joyau Fée
7084,731,6,Feenjuwel
7085,731,7,Gema Hada
7086,731,8,Bijoufolletto
7087,731,9,Fairy Gem
7088,731,11,ようせいジュエル
7089,731,12,妖精宝石
7090,732,1,たんけんこころえ
7091,732,3,탐험수칙
7092,732,4,探險心得
7093,732,5,ABC Aventure
7094,732,6,Abenteuerfibel
7095,732,7,Guía de Aventura
7096,732,8,Guida Avventura
7097,732,9,Adventure Guide
7098,732,11,たんけんこころえ
7099,732,12,探险心得
7100,733,1,エレベータのキー
7101,733,3,엘리베이터키
7102,733,4,電梯鑰匙
7103,733,5,Clé Ascenseur
7104,733,6,Liftschlüssel
7105,733,7,Llave Ascensor
7106,733,8,Chiave ascensore
7107,733,9,Elevator Key
7108,733,11,エレベータのキー
7109,733,12,电梯钥匙
7110,734,1,ホロキャスター
7111,734,3,홀로캐스터
7112,734,4,全像投影通訊器
7113,734,5,Holokit
7114,734,6,Holo-Log
7115,734,7,Holomisor
7116,734,8,Holovox
7117,734,9,Holo Caster
7118,734,11,ホロキャスター
7119,734,12,全息影像通讯器
7120,735,1,カロスエンブレム
7121,735,3,칼로스엠블럼
7122,735,4,卡洛斯勳章
7123,735,5,Insigne de Kalos
7124,735,6,Kalos-Emblem
7125,735,7,Emblema Kalos
7126,735,8,Emblema di Kalos
7127,735,9,Honor of Kalos
7128,735,11,カロスエンブレム
7129,735,12,卡洛斯勋章
7130,736,1,すごそうないし
7131,736,3,대단할듯한돌
7132,736,4,似珍石
7133,736,5,Pierre Insolite
7134,736,6,Kurioser Stein
7135,736,7,Piedra Insólita
7136,736,8,Sasso suggestivo
7137,736,9,Intriguing Stone
7138,736,11,すごそうないし
7139,736,12,似珍石
7140,737,1,レンズケース
7141,737,3,렌즈케이스
7142,737,4,隱形眼鏡盒
7143,737,5,Boîte Lentilles
7144,737,6,Linsenetui
7145,737,7,Portalentillas
7146,737,8,Portalenti
7147,737,9,Lens Case
7148,737,11,レンズケース
7149,737,12,隐形眼镜盒
7150,738,1,ハンサムチケット
7151,738,3,핸섬티켓
7152,738,4,帥哥券
7153,738,5,Ticket Beladonis
7154,738,6,LeBelle-Ticket
7155,738,7,Boleto Handsome
7156,738,8,Carta Bellocchio
7157,738,9,Looker Ticket
7158,738,11,ハンサムチケット
7159,738,12,帅哥券
7160,739,1,メガリング
7161,739,3,메가링
7162,739,4,超級環
7163,739,5,Méga-Anneau
7164,739,6,Mega-Ring
7165,739,7,Mega-Aro
7166,739,8,Megacerchio
7167,739,9,Mega Ring
7168,739,11,メガリング
7169,739,12,超级环
7170,740,1,はつでんしょパス
7171,740,3,발전소패스
7172,740,4,發電廠通行證
7173,740,5,Passe Centrale
7174,740,6,Kraftwerks-Pass
7175,740,7,Pase Central
7176,740,8,Pass Centrale
7177,740,9,Power Plant Pass
7178,740,11,はつでんしょパス
7179,740,12,发电厂通行证
7180,741,1,はかせのてがみ
7181,741,3,박사의편지
7182,741,4,博士的信
7183,741,5,Lettre du Prof
7184,741,6,Brief vom Prof
7185,741,7,Carta Profesor
7186,741,8,Lettera del Prof
7187,741,9,Prof’s Letter
7188,741,11,はかせのてがみ
7189,741,12,博士的信
7190,742,1,ローラースケート
7191,742,3,롤러스케이트
7192,742,4,溜冰鞋
7193,742,5,Rollers
7194,742,6,Rollerskates
7195,742,7,Patines
7196,742,8,Pattini
7197,742,9,Roller Skates
7198,742,11,ローラースケート
7199,742,12,轮滑鞋
7200,743,1,ハスボーじょうろ
7201,743,3,연꽃몬물뿌리개
7202,743,4,蓮葉童子噴壺
7203,743,5,Nénurrosoir
7204,743,6,Loturzelkanne
7205,743,7,Lotadgadera
7206,743,8,Irrigalotad
7207,743,9,Sprinklotad
7208,743,11,ハスボーじょうろ
7209,743,12,莲叶童子喷壶
7210,744,1,ＴＭＶパス
7211,744,3,TMV패스
7212,744,4,ＴＭＶ自由票
7213,744,5,Passe TMV
7214,744,6,TMV-Pass
7215,744,7,Abono del TMV
7216,744,8,Pass TMV
7217,744,9,TMV Pass
7218,744,11,ＴＭＶパス
7219,744,12,ＴＭＶ自由票
7220,745,1,わざマシン９６
7221,745,3,기술머신96
7222,745,4,招式學習器９６
7223,745,5,CT96
7224,745,6,TM96
7225,745,7,MT96
7226,745,8,MT96
7227,745,9,TM96
7228,745,11,わざマシン９６
7229,745,12,招式学习器９６
7230,746,1,わざマシン９７
7231,746,3,기술머신97
7232,746,4,招式學習器９７
7233,746,5,CT97
7234,746,6,TM97
7235,746,7,MT97
7236,746,8,MT97
7237,746,9,TM97
7238,746,11,わざマシン９７
7239,746,12,招式学习器９７
7240,747,1,わざマシン９８
7241,747,3,기술머신98
7242,747,4,招式學習器９８
7243,747,5,CT98
7244,747,6,TM98
7245,747,7,MT98
7246,747,8,MT98
7247,747,9,TM98
7248,747,11,わざマシン９８
7249,747,12,招式学习器９８
7250,748,1,わざマシン９９
7251,748,3,기술머신99
7252,748,4,招式學習器９９
7253,748,5,CT99
7254,748,6,TM99
7255,748,7,MT99
7256,748,8,MT99
7257,748,9,TM99
7258,748,11,わざマシン９９
7259,748,12,招式学习器９９
7260,749,1,わざマシン１００
7261,749,3,기술머신100
7262,749,4,招式學習器１００
7263,749,5,CT100
7264,749,6,TM100
7265,749,7,MT100
7266,749,8,MT100
7267,749,9,TM100
7268,749,11,わざマシン１００
7269,749,12,招式学习器１００
7270,760,1,ラティアスナイト
7271,760,3,라티아스나이트
7272,760,4,拉帝亞斯進化石
7273,760,5,Latiasite
7274,760,6,Latiasnit
7275,760,7,Latiasita
7276,760,8,Latiasite
7277,760,9,Latiasite
7278,760,11,ラティアスナイト
7279,760,12,拉帝亚斯进化石
7280,761,1,ラティオスナイト
7281,761,3,라티오스나이트
7282,761,4,拉帝歐斯進化石
7283,761,5,Latiosite
7284,761,6,Latiosnit
7285,761,7,Latiosita
7286,761,8,Latiosite
7287,761,9,Latiosite
7288,761,11,ラティオスナイト
7289,761,12,拉帝欧斯进化石
7290,762,1,ありふれたいし
7291,762,3,흔해빠진돌
7292,762,4,常見石
7293,762,5,Pierre Ordinaire
7294,762,6,Normaler Stein
7295,762,7,Piedra Común
7296,762,8,Sasso qualsiasi
7297,762,9,Common Stone
7298,762,11,ありふれたいし
7299,762,12,常见石
7300,763,1,コスメポーチ
7301,763,3,코스메틱파우치
7302,763,4,化妝包
7303,763,5,Trousse Beauté
7304,763,6,Kosmetiketui
7305,763,7,Kit Maquillaje
7306,763,8,Trousse
7307,763,9,Makeup Bag
7308,763,11,コスメポーチ
7309,763,12,化妆包
7310,764,1,いしょうトランク
7311,764,3,의상트렁크
7312,764,4,衣物箱
7313,764,5,Malle Penderie
7314,764,6,Kleiderkoffer
7315,764,7,Maleta
7316,764,8,Baule per abiti
7317,764,9,Travel Trunk
7318,764,11,いしょうトランク
7319,764,12,衣物箱
7320,765,1,シャラサブレ
7321,765,3,사라사블레
7322,765,4,娑羅沙布蕾
7323,765,5,Sablé Yantreizh
7324,765,6,Yantara-Sablé
7325,765,7,Galleta Yantra
7326,765,8,Yantafrollino
7327,765,9,Shalour Sable
7328,765,11,シャラサブレ
7329,765,12,娑罗沙布蕾
7330,768,1,メガチャーム
7331,768,3,메가참
7332,768,4,超級墜飾
7333,768,5,Méga-Charme
7334,768,6,Megaillon
7335,768,7,Megacolgante
7336,768,8,Megaciondolo
7337,768,9,Mega Charm
7338,768,11,メガチャーム
7339,768,12,超级坠饰
7340,769,1,メガグローブ
7341,769,3,메가글러브
7342,769,4,超級手套
7343,769,5,Méga-Gant
7344,769,6,Mega-Handschuh
7345,769,7,Megaguante
7346,769,8,Megaguanto
7347,769,9,Mega Glove
7348,769,11,メガグローブ
7349,769,12,超级手套
7350,770,1,デボンのにもつ
7351,770,3,데봉화물
7352,770,4,得文的物品
7353,770,5,Pack Devon
7354,770,6,Devon-Waren
7355,770,7,Piezas Devon
7356,770,8,Merce Devon
7357,770,9,Devon Parts
7358,770,11,デボンのにもつ
7359,770,12,得文的物品
7360,772,1,ポロックキット
7361,772,3,포켓몬스넥키트
7362,772,4,寶可方塊組合
7363,772,5,Kit Pokébloc
7364,772,6,Pokériegel-Set
7365,772,7,Kit de Pokécubos
7366,772,8,Kit Pokémelle
7367,772,9,Pokéblock Kit
7368,772,11,ポロックキット
7369,772,12,宝可方块套装
7370,773,1,１ごうしつのカギ
7371,773,3,1호실열쇠
7372,773,4,１號客房的鑰匙
7373,773,5,Clé Salle 1
7374,773,6,R1-Schlüssel
7375,773,7,Ll. Habitación 1
7376,773,8,Chiave stanza 1
7377,773,9,Key to Room 1
7378,773,11,１ごうしつのカギ
7379,773,12,１号客房的钥匙
7380,774,1,２ごうしつのカギ
7381,774,3,2호실열쇠
7382,774,4,２號客房的鑰匙
7383,774,5,Clé Salle 2
7384,774,6,R2-Schlüssel
7385,774,7,Ll. Habitación 2
7386,774,8,Chiave stanza 2
7387,774,9,Key to Room 2
7388,774,11,２ごうしつのカギ
7389,774,12,２号客房的钥匙
7390,775,1,４ごうしつのカギ
7391,775,3,4호실열쇠
7392,775,4,４號客房的鑰匙
7393,775,5,Clé Salle 4
7394,775,6,R4-Schlüssel
7395,775,7,Ll. Habitación 4
7396,775,8,Chiave stanza 4
7397,775,9,Key to Room 4
7398,775,11,４ごうしつのカギ
7399,775,12,４号客房的钥匙
7400,776,1,６ごうしつのカギ
7401,776,3,6호실열쇠
7402,776,4,６號客房的鑰匙
7403,776,5,Clé Salle 6
7404,776,6,R6-Schlüssel
7405,776,7,Ll. Habitación 6
7406,776,8,Chiave stanza 6
7407,776,9,Key to Room 6
7408,776,11,６ごうしつのカギ
7409,776,12,６号客房的钥匙
7410,779,1,デボンボンベ
7411,779,3,데봉봄베
7412,779,4,得文潛水裝備
7413,779,5,Plongeur Devon
7414,779,6,Devon-Atemgerät
7415,779,7,Bombona Devon
7416,779,8,Maschera Devon
7417,779,9,Devon Scuba Gear
7418,779,11,デボンボンベ
7419,779,12,得文潜水装备
7420,780,1,ライブスーツ
7421,780,3,라이브슈트
7422,780,4,演出禮服
7423,780,5,Costume Live
7424,780,6,Live-Anzug
7425,780,7,Traje de Gala
7426,780,8,Costume Live
7427,780,9,Contest Costume
7428,780,11,ライブスーツ
7429,780,12,演出礼服
7430,782,1,マグマスーツ
7431,782,3,마그마슈트
7432,782,4,熔岩裝
7433,782,5,Scaph. Magma
7434,782,6,Magma-Anzug
7435,782,7,Traje Magma
7436,782,8,Tuta Magma
7437,782,9,Magma Suit
7438,782,11,マグマスーツ
7439,782,12,熔岩装
7440,783,1,アクアスーツ
7441,783,3,아쿠아슈트
7442,783,4,海洋裝
7443,783,5,Scaphandre Aqua
7444,783,6,Aqua-Anzug
7445,783,7,Traje Aqua
7446,783,8,Tuta Idro
7447,783,9,Aqua Suit
7448,783,11,アクアスーツ
7449,783,12,海洋装
7450,784,1,ペアチケット
7451,784,3,페어티켓
7452,784,4,雙人票
7453,784,5,Ticket Duo
7454,784,6,Zweierticket
7455,784,7,Entrada para dos
7456,784,8,Biglietto doppio
7457,784,9,Pair of Tickets
7458,784,11,ペアチケット
7459,784,12,双人票
7460,785,1,メガバングル
7461,785,3,메가뱅글
7462,785,4,超級手鐲
7463,785,5,Méga-Bracelet
7464,785,6,Mega-Armreif
7465,785,7,Megapulsera
7466,785,8,Megabracciale
7467,785,9,Mega Bracelet
7468,785,11,メガバングル
7469,785,12,超级手镯
7470,786,1,メガペンダント
7471,786,3,메가펜던트
7472,786,4,超級吊墜
7473,786,5,Méga-Pendentif
7474,786,6,Mega-Anhänger
7475,786,7,Megacollar
7476,786,8,Megapendente
7477,786,9,Mega Pendant
7478,786,11,メガペンダント
7479,786,12,超级吊坠
7480,787,1,メガメガネ
7481,787,3,메가글라스
7482,787,4,超級眼鏡
7483,787,5,Méga-Lunettes
7484,787,6,Mega-Brille
7485,787,7,Megagafas
7486,787,8,Megaocchiali
7487,787,9,Mega Glasses
7488,787,11,メガメガネ
7489,787,12,超级眼镜
7490,788,1,メガイカリ
7491,788,3,메가앵커
7492,788,4,超級船錨
7493,788,5,Méga-Ancre
7494,788,6,Mega-Anker
7495,788,7,Megaancla
7496,788,8,Megaancora
7497,788,9,Mega Anchor
7498,788,11,メガイカリ
7499,788,12,超级船锚
7500,789,1,メガラペルピン
7501,789,3,메가라펠핀
7502,789,4,超級領針
7503,789,5,Méga-Pin’s
7504,789,6,Mega-Anstecker
7505,789,7,Megabroche
7506,789,8,Megaspilla
7507,789,9,Mega Stickpin
7508,789,11,メガラペルピン
7509,789,12,超级领针
7510,790,1,メガティアラ
7511,790,3,메가티아러
7512,790,4,超級頭冠
7513,790,5,Méga-Tiare
7514,790,6,Mega-Diadem
7515,790,7,Megatiara
7516,790,8,Megadiadema
7517,790,9,Mega Tiara
7518,790,11,メガティアラ
7519,790,12,超级头冠
7520,791,1,メガアンクレット
7521,791,3,메가앵클릿
7522,791,4,超級腳鐲
7523,791,5,Méga-Grève
7524,791,6,Mega-Beinreif
7525,791,7,Megatobillera
7526,791,8,Megagambale
7527,791,9,Mega Anklet
7528,791,11,メガアンクレット
7529,791,12,超级脚镯
7530,793,1,ラグラージナイト
7531,793,3,대짱이나이트
7532,793,4,巨沼怪進化石
7533,793,5,Laggronite
7534,793,6,Sumpexnit
7535,793,7,Swampertita
7536,793,8,Swampertite
7537,793,9,Swampertite
7538,793,11,ラグラージナイト
7539,793,12,巨沼怪进化石
7540,794,1,ジュカインナイト
7541,794,3,나무킹나이트
7542,794,4,蜥蜴王進化石
7543,794,5,Jungkite
7544,794,6,Gewaldronit
7545,794,7,Sceptilita
7546,794,8,Sceptilite
7547,794,9,Sceptilite
7548,794,11,ジュカインナイト
7549,794,12,蜥蜴王进化石
7550,795,1,ヤミラミナイト
7551,795,3,깜까미나이트
7552,795,4,勾魂眼進化石
7553,795,5,Ténéfixite
7554,795,6,Zobirisnit
7555,795,7,Sableynita
7556,795,8,Sableyite
7557,795,9,Sablenite
7558,795,11,ヤミラミナイト
7559,795,12,勾魂眼进化石
7560,796,1,チルタリスナイト
7561,796,3,파비코리나이트
7562,796,4,七夕青鳥進化石
7563,796,5,Altarite
7564,796,6,Altarianit
7565,796,7,Altarianita
7566,796,8,Altarite
7567,796,9,Altarianite
7568,796,11,チルタリスナイト
7569,796,12,七夕青鸟进化石
7570,797,1,エルレイドナイト
7571,797,3,엘레이드나이트
7572,797,4,艾路雷朵進化石
7573,797,5,Gallamite
7574,797,6,Galagladinit
7575,797,7,Galladita
7576,797,8,Galladite
7577,797,9,Galladite
7578,797,11,エルレイドナイト
7579,797,12,艾路雷朵进化石
7580,798,1,タブンネナイト
7581,798,3,다부니나이트
7582,798,4,差不多娃娃進化石
7583,798,5,Nanméouïte
7584,798,6,Ohrdochnit
7585,798,7,Audinita
7586,798,8,Audinite
7587,798,9,Audinite
7588,798,11,タブンネナイト
7589,798,12,差不多娃娃进化石
7590,799,1,メタグロスナイト
7591,799,3,메타그로스나이트
7592,799,4,巨金怪進化石
7593,799,5,Métalossite
7594,799,6,Metagrossnit
7595,799,7,Metagrossita
7596,799,8,Metagrossite
7597,799,9,Metagrossite
7598,799,11,メタグロスナイト
7599,799,12,巨金怪进化石
7600,800,1,サメハダナイト
7601,800,3,샤크니아나이트
7602,800,4,巨牙鯊進化石
7603,800,5,Sharpedite
7604,800,6,Tohaidonit
7605,800,7,Sharpedonita
7606,800,8,Sharpedite
7607,800,9,Sharpedonite
7608,800,11,サメハダナイト
7609,800,12,巨牙鲨进化石
7610,801,1,ヤドランナイト
7611,801,3,야도란나이트
7612,801,4,呆殼獸進化石
7613,801,5,Flagadossite
7614,801,6,Lahmusnit
7615,801,7,Slowbronita
7616,801,8,Slowbroite
7617,801,9,Slowbronite
7618,801,11,ヤドランナイト
7619,801,12,呆壳兽进化石
7620,802,1,ハガネールナイト
7621,802,3,강철톤나이트
7622,802,4,大鋼蛇進化石
7623,802,5,Steelixite
7624,802,6,Stahlosnit
7625,802,7,Steelixita
7626,802,8,Steelixite
7627,802,9,Steelixite
7628,802,11,ハガネールナイト
7629,802,12,大钢蛇进化石
7630,803,1,ピジョットナイト
7631,803,3,피죤투나이트
7632,803,4,大比鳥進化石
7633,803,5,Roucarnagite
7634,803,6,Taubossnit
7635,803,7,Pidgeotita
7636,803,8,Pidgeotite
7637,803,9,Pidgeotite
7638,803,11,ピジョットナイト
7639,803,12,大比鸟进化石
7640,804,1,オニゴーリナイト
7641,804,3,얼음귀신나이트
7642,804,4,冰鬼護進化石
7643,804,5,Oniglalite
7644,804,6,Firnontornit
7645,804,7,Glalita
7646,804,8,Glalite
7647,804,9,Glalitite
7648,804,11,オニゴーリナイト
7649,804,12,冰鬼护进化石
7650,805,1,ディアンシナイト
7651,805,3,디안시나이트
7652,805,4,蒂安希進化石
7653,805,5,Diancite
7654,805,6,Diancienit
7655,805,7,Diancita
7656,805,8,Diancite
7657,805,9,Diancite
7658,805,11,ディアンシナイト
7659,805,12,蒂安希进化石
7660,806,1,いましめのツボ
7661,806,3,굴레의항아리
7662,806,4,懲戒之壺
7663,806,5,Vase Scellé
7664,806,6,Banngefäß
7665,806,7,Vasija Castigo
7666,806,8,Vaso del vincolo
7667,806,9,Prison Bottle
7668,806,11,いましめのツボ
7669,806,12,惩戒之壶
7670,807,1,メガブレス
7671,807,3,메가블레스
7672,807,4,超級護腕
7673,807,5,Méga-Manchette
7674,807,6,Mega-Armband
7675,807,7,Megabrazalete
7676,807,8,Megapolsiera
7677,807,9,Mega Cuff
7678,807,11,メガブレス
7679,807,12,超级护腕
7680,808,1,バクーダナイト
7681,808,3,폭타나이트
7682,808,4,噴火駝進化石
7683,808,5,Caméruptite
7684,808,6,Cameruptnit
7685,808,7,Cameruptita
7686,808,8,Cameruptite
7687,808,9,Cameruptite
7688,808,11,バクーダナイト
7689,808,12,喷火驼进化石
7690,809,1,ミミロップナイト
7691,809,3,이어롭나이트
7692,809,4,長耳兔進化石
7693,809,5,Lockpinite
7694,809,6,Schlapornit
7695,809,7,Lopunnita
7696,809,8,Lopunnite
7697,809,9,Lopunnite
7698,809,11,ミミロップナイト
7699,809,12,长耳兔进化石
7700,810,1,ボーマンダナイト
7701,810,3,보만다나이트
7702,810,4,暴飛龍進化石
7703,810,5,Drattakite
7704,810,6,Brutalandanit
7705,810,7,Salamencita
7706,810,8,Salamencite
7707,810,9,Salamencite
7708,810,11,ボーマンダナイト
7709,810,12,暴飞龙进化石
7710,811,1,スピアナイト
7711,811,3,독침붕나이트
7712,811,4,大針蜂進化石
7713,811,5,Dardargnite
7714,811,6,Bibornit
7715,811,7,Beedrillita
7716,811,8,Beedrillite
7717,811,9,Beedrillite
7718,811,11,スピアナイト
7719,811,12,大针蜂进化石
7720,814,1,キーストーン
7721,814,3,키스톤
7722,814,4,鑰石
7723,814,5,Gemme Sésame
7724,814,6,Schlüssel-Stein
7725,814,7,Piedra Activadora
7726,814,8,Pietrachiave
7727,814,9,Key Stone
7728,814,11,キーストーン
7729,814,12,钥石
7730,815,1,いんせきのかけら
7731,815,3,운석조각
7732,815,4,隕石碎片
7733,815,5,Éclat Météorite
7734,815,6,Meteoritenstück
7735,815,7,Frag. Meteorito
7736,815,8,Framm. meteorite
7737,815,9,Meteorite Shard
7738,815,11,いんせきのかけら
7739,815,12,陨石碎片
7740,816,1,むげんのふえ
7741,816,3,무한의피리
7742,816,4,無限之笛
7743,816,5,Flûte Éon
7744,816,6,Äon-Flöte
7745,816,7,Flauta Eón
7746,816,8,Flauto Eone
7747,816,9,Eon Flute
7748,816,11,むげんのふえ
7749,816,12,无限之笛
7750,817,1,ノーマルＺ
7751,817,3,노말Z
7752,817,4,一般Ｚ
7753,817,5,Normazélite
7754,817,6,Normium Z
7755,817,7,Normastal Z
7756,817,8,Normium Z
7757,817,9,Normalium Z
7758,817,11,ノーマルＺ
7759,817,12,一般Ｚ
7760,818,1,ホノオＺ
7761,818,3,불꽃Z
7762,818,4,火Ｚ
7763,818,5,Pyrozélite
7764,818,6,Pyrium Z
7765,818,7,Pirostal Z
7766,818,8,Pirium Z
7767,818,9,Firium Z
7768,818,11,ホノオＺ
7769,818,12,火Ｚ
7770,819,1,ミズＺ
7771,819,3,물Z
7772,819,4,水Ｚ
7773,819,5,Aquazélite
7774,819,6,Aquium Z
7775,819,7,Hidrostal Z
7776,819,8,Idrium Z
7777,819,9,Waterium Z
7778,819,11,ミズＺ
7779,819,12,水Ｚ
7780,820,1,デンキＺ
7781,820,3,전기Z
7782,820,4,電Ｚ
7783,820,5,Voltazélite
7784,820,6,Voltium Z
7785,820,7,Electrostal Z
7786,820,8,Electrium Z
7787,820,9,Electrium Z
7788,820,11,デンキＺ
7789,820,12,电Ｚ
7790,821,1,クサＺ
7791,821,3,풀Z
7792,821,4,草Ｚ
7793,821,5,Florazélite
7794,821,6,Botanium Z
7795,821,7,Fitostal Z
7796,821,8,Herbium Z
7797,821,9,Grassium Z
7798,821,11,クサＺ
7799,821,12,草Ｚ
7800,822,1,コオリＺ
7801,822,3,얼음Z
7802,822,4,冰Ｚ
7803,822,5,Cryozélite
7804,822,6,Glacium Z
7805,822,7,Criostal Z
7806,822,8,Glacium Z
7807,822,9,Icium Z
7808,822,11,コオリＺ
7809,822,12,冰Ｚ
7810,823,1,カクトウＺ
7811,823,3,격투Z
7812,823,4,格鬥Ｚ
7813,823,5,Combazélite
7814,823,6,Battalium Z
7815,823,7,Lizastal Z
7816,823,8,Luctium Z
7817,823,9,Fightinium Z
7818,823,11,カクトウＺ
7819,823,12,格斗Ｚ
7820,824,1,ドクＺ
7821,824,3,독Z
7822,824,4,毒Ｚ
7823,824,5,Toxizélite
7824,824,6,Toxium Z
7825,824,7,Toxistal Z
7826,824,8,Venenium Z
7827,824,9,Poisonium Z
7828,824,11,ドクＺ
7829,824,12,毒Ｚ
7830,825,1,ジメンＺ
7831,825,3,땅Z
7832,825,4,地面Ｚ
7833,825,5,Terrazélite
7834,825,6,Terrium Z
7835,825,7,Geostal Z
7836,825,8,Terrium Z
7837,825,9,Groundium Z
7838,825,11,ジメンＺ
7839,825,12,地面Ｚ
7840,826,1,ヒコウＺ
7841,826,3,비행Z
7842,826,4,飛行Ｚ
7843,826,5,Aérozélite
7844,826,6,Aerium Z
7845,826,7,Aerostal Z
7846,826,8,Volantium Z
7847,826,9,Flyinium Z
7848,826,11,ヒコウＺ
7849,826,12,飞行Ｚ
7850,827,1,エスパーＺ
7851,827,3,에스퍼Z
7852,827,4,超能力Ｚ
7853,827,5,Psychézélite
7854,827,6,Psium Z
7855,827,7,Psicostal Z
7856,827,8,Psichium Z
7857,827,9,Psychium Z
7858,827,11,エスパーＺ
7859,827,12,超能力Ｚ
7860,828,1,ムシＺ
7861,828,3,벌레Z
7862,828,4,蟲Ｚ
7863,828,5,Insectozélite
7864,828,6,Insectium Z
7865,828,7,Insectostal Z
7866,828,8,Insectium Z
7867,828,9,Buginium Z
7868,828,11,ムシＺ
7869,828,12,虫Ｚ
7870,829,1,イワＺ
7871,829,3,바위Z
7872,829,4,岩石Ｚ
7873,829,5,Rocazélite
7874,829,6,Petrium Z
7875,829,7,Litostal Z
7876,829,8,Petrium Z
7877,829,9,Rockium Z
7878,829,11,イワＺ
7879,829,12,岩石Ｚ
7880,830,1,ゴーストＺ
7881,830,3,고스트Z
7882,830,4,幽靈Ｚ
7883,830,5,Spectrozélite
7884,830,6,Phantomium Z
7885,830,7,Espectrostal Z
7886,830,8,Spectrium Z
7887,830,9,Ghostium Z
7888,830,11,ゴーストＺ
7889,830,12,幽灵Ｚ
7890,831,1,ドラゴンＺ
7891,831,3,드래곤Z
7892,831,4,龍Ｚ
7893,831,5,Dracozélite
7894,831,6,Dracium Z
7895,831,7,Dracostal Z
7896,831,8,Draconium Z
7897,831,9,Dragonium Z
7898,831,11,ドラゴンＺ
7899,831,12,龙Ｚ
7900,832,1,アクＺ
7901,832,3,악Z
7902,832,4,惡Ｚ
7903,832,5,Ténébrozélite
7904,832,6,Noctium Z
7905,832,7,Nictostal Z
7906,832,8,Obscurium Z
7907,832,9,Darkinium Z
7908,832,11,アクＺ
7909,832,12,恶Ｚ
7910,833,1,ハガネＺ
7911,833,3,강철Z
7912,833,4,鋼Ｚ
7913,833,5,Métallozélite
7914,833,6,Metallium Z
7915,833,7,Metalostal Z
7916,833,8,Metallium Z
7917,833,9,Steelium Z
7918,833,11,ハガネＺ
7919,833,12,钢Ｚ
7920,834,1,フェアリーＺ
7921,834,3,페어리Z
7922,834,4,妖精Ｚ
7923,834,5,Nymphézélite
7924,834,6,Sylphium Z
7925,834,7,Feeristal Z
7926,834,8,Follectium Z
7927,834,9,Fairium Z
7928,834,11,フェアリーＺ
7929,834,12,妖精Ｚ
7930,835,1,ピカチュウＺ
7931,835,3,피카츄Z
7932,835,4,皮卡丘Ｚ
7933,835,5,Pikazélite
7934,835,6,Pikachium Z
7935,835,7,Pikastal Z
