Id,MoveId,LocalLanguageId,Name
4372,438,3,파워휩
4373,438,4,強力鞭打
4374,438,5,Mégafouet
4375,438,6,Blattgeißel
4376,438,7,Latigazo
4377,438,8,Vigorcolpo
4378,438,9,Power Whip
4379,438,11,パワーウィップ
4380,438,12,强力鞭打
4381,439,1,がんせきほう
4382,439,3,암석포
4383,439,4,岩石炮
4384,439,5,Roc-Boulet
4385,439,6,Felswerfer
4386,439,7,Romperrocas
4387,439,8,Devastomasso
4388,439,9,Rock Wrecker
4389,439,11,がんせきほう
4390,439,12,岩石炮
4391,440,1,クロスポイズン
4392,440,3,크로스포이즌
4393,440,4,十字毒刃
4394,440,5,Poison Croix
4395,440,6,Giftstreich
4396,440,7,Veneno X
4397,440,8,Velenocroce
4398,440,9,Cross Poison
4399,440,11,クロスポイズン
4400,440,12,十字毒刃
4401,441,1,ダストシュート
4402,441,3,더스트슈트
4403,441,4,垃圾射擊
4404,441,5,Détricanon
4405,441,6,Mülltreffer
4406,441,7,Lanzamugre
4407,441,8,Sporcolancio
4408,441,9,Gunk Shot
4409,441,11,ダストシュート
4410,441,12,垃圾射击
4411,442,1,アイアンヘッド
4412,442,3,아이언헤드
4413,442,4,鐵頭
4414,442,5,Tête de Fer
4415,442,6,Eisenschädel
4416,442,7,Cabeza de Hierro
4417,442,8,Metaltestata
4418,442,9,Iron Head
4419,442,11,アイアンヘッド
4420,442,12,铁头
4421,443,1,マグネットボム
4422,443,3,마그넷봄
4423,443,4,磁鐵炸彈
4424,443,5,Bombe Aimant
4425,443,6,Magnetbombe
4426,443,7,Bomba Imán
4427,443,8,Bombagnete
4428,443,9,Magnet Bomb
4429,443,11,マグネットボム
4430,443,12,磁铁炸弹
4431,444,1,ストーンエッジ
4432,444,3,스톤에지
4433,444,4,尖石攻擊
4434,444,5,Lame de Roc
4435,444,6,Steinkante
4436,444,7,Roca Afilada
4437,444,8,Pietrataglio
4438,444,9,Stone Edge
4439,444,11,ストーンエッジ
4440,444,12,尖石攻击
4441,445,1,ゆうわく
4442,445,3,유혹
4443,445,4,誘惑
4444,445,5,Séduction
4445,445,6,Liebreiz
4446,445,7,Seducción
4447,445,8,Incanto
4448,445,9,Captivate
4449,445,11,ゆうわく
4450,445,12,诱惑
4451,446,1,ステルスロック
4452,446,3,스텔스록
4453,446,4,隱形岩
4454,446,5,Piège de Roc
4455,446,6,Tarnsteine
4456,446,7,Trampa Rocas
4457,446,8,Levitoroccia
4458,446,9,Stealth Rock
4459,446,11,ステルスロック
4460,446,12,隐形岩
4461,447,1,くさむすび
4462,447,3,풀묶기
4463,447,4,打草結
4464,447,5,Nœud Herbe
4465,447,6,Strauchler
4466,447,7,Hierba Lazo
4467,447,8,Laccioerboso
4468,447,9,Grass Knot
4469,447,11,くさむすび
4470,447,12,打草结
4471,448,1,おしゃべり
4472,448,3,수다
4473,448,4,喋喋不休
4474,448,5,Babil
4475,448,6,Geschwätz
4476,448,7,Cháchara
4477,448,8,Schiamazzo
4478,448,9,Chatter
4479,448,11,おしゃべり
4480,448,12,喋喋不休
4481,449,1,さばきのつぶて
4482,449,3,심판의뭉치
4483,449,4,制裁光礫
4484,449,5,Jugement
4485,449,6,Urteilskraft
4486,449,7,Sentencia
4487,449,8,Giudizio
4488,449,9,Judgment
4489,449,11,さばきのつぶて
4490,449,12,制裁光砾
4491,450,1,むしくい
4492,450,3,벌레먹음
4493,450,4,蟲咬
4494,450,5,Piqûre
4495,450,6,Käferbiss
4496,450,7,Picadura
4497,450,8,Coleomorso
4498,450,9,Bug Bite
4499,450,11,むしくい
4500,450,12,虫咬
4501,451,1,チャージビーム
4502,451,3,차지빔
4503,451,4,充電光束
4504,451,5,Rayon Chargé
4505,451,6,Ladestrahl
4506,451,7,Rayo Carga
4507,451,8,Raggioscossa
4508,451,9,Charge Beam
4509,451,11,チャージビーム
4510,451,12,充电光束
4511,452,1,ウッドハンマー
4512,452,3,우드해머
4513,452,4,木槌
4514,452,5,Martobois
4515,452,6,Holzhammer
4516,452,7,Mazazo
4517,452,8,Mazzuolegno
4518,452,9,Wood Hammer
4519,452,11,ウッドハンマー
4520,452,12,木槌
4521,453,1,アクアジェット
4522,453,3,아쿠아제트
4523,453,4,水流噴射
4524,453,5,Aqua-Jet
4525,453,6,Wasserdüse
4526,453,7,Acua Jet
4527,453,8,Acquagetto
4528,453,9,Aqua Jet
4529,453,11,アクアジェット
4530,453,12,水流喷射
4531,454,1,こうげきしれい
4532,454,3,공격지령
4533,454,4,攻擊指令
4534,454,5,Appel Attaque
4535,454,6,Schlagbefehl
4536,454,7,Al Ataque
4537,454,8,Comandourto
4538,454,9,Attack Order
4539,454,11,こうげきしれい
4540,454,12,攻击指令
4541,455,1,ぼうぎょしれい
4542,455,3,방어지령
4543,455,4,防禦指令
4544,455,5,Appel Défense
4545,455,6,Blockbefehl
4546,455,7,A Defender
4547,455,8,Comandoscudo
4548,455,9,Defend Order
4549,455,11,ぼうぎょしれい
4550,455,12,防御指令
4551,456,1,かいふくしれい
4552,456,3,회복지령
4553,456,4,回復指令
4554,456,5,Appel Soins
4555,456,6,Heilbefehl
4556,456,7,Auxilio
4557,456,8,Comandocura
4558,456,9,Heal Order
4559,456,11,かいふくしれい
4560,456,12,回复指令
4561,457,1,もろはのずつき
4562,457,3,양날박치기
4563,457,4,雙刃頭錘
4564,457,5,Fracass’Tête
4565,457,6,Kopfstoß
4566,457,7,Testarazo
4567,457,8,Zuccata
4568,457,9,Head Smash
4569,457,11,もろはのずつき
4570,457,12,双刃头锤
4571,458,1,ダブルアタック
4572,458,3,더블어택
4573,458,4,二連擊
4574,458,5,Coup Double
4575,458,6,Doppelschlag
4576,458,7,Doble Golpe
4577,458,8,Doppiosmash
4578,458,9,Double Hit
4579,458,11,ダブルアタック
4580,458,12,二连击
4581,459,1,ときのほうこう
4582,459,3,시간의포효
4583,459,4,時光咆哮
4584,459,5,Hurle-Temps
4585,459,6,Zeitenlärm
4586,459,7,Distorsión
4587,459,8,Fragortempo
4588,459,9,Roar of Time
4589,459,11,ときのほうこう
4590,459,12,时光咆哮
4591,460,1,あくうせつだん
4592,460,3,공간절단
4593,460,4,亞空裂斬
4594,460,5,Spatio-Rift
4595,460,6,Raumschlag
4596,460,7,Corte Vacío
4597,460,8,Fendispazio
4598,460,9,Spacial Rend
4599,460,11,あくうせつだん
4600,460,12,亚空裂斩
4601,461,1,みかづきのまい
4602,461,3,초승달춤
4603,461,4,新月舞
4604,461,5,Danse Lune
4605,461,6,Lunartanz
4606,461,7,Danza Lunar
4607,461,8,Lunardanza
4608,461,9,Lunar Dance
4609,461,11,みかづきのまい
4610,461,12,新月舞
4611,462,1,にぎりつぶす
4612,462,3,묵사발
4613,462,4,捏碎
4614,462,5,Presse
4615,462,6,Quetschgriff
4616,462,7,Agarrón
4617,462,8,Sbriciolmano
4618,462,9,Crush Grip
4619,462,11,にぎりつぶす
4620,462,12,捏碎
4621,463,1,マグマストーム
4622,463,3,마그마스톰
4623,463,4,熔岩風暴
4624,463,5,Vortex Magma
4625,463,6,Lavasturm
4626,463,7,Lluvia Ígnea
4627,463,8,Magmaclisma
4628,463,9,Magma Storm
4629,463,11,マグマストーム
4630,463,12,熔岩风暴
4631,464,1,ダークホール
4632,464,3,다크홀
4633,464,4,暗黑洞
4634,464,5,Trou Noir
4635,464,6,Schlummerort
4636,464,7,Brecha Negra
4637,464,8,Vuototetro
4638,464,9,Dark Void
4639,464,11,ダークホール
4640,464,12,暗黑洞
4641,465,1,シードフレア
4642,465,3,시드플레어
4643,465,4,種子閃光
4644,465,5,Fulmigraine
4645,465,6,Schocksamen
4646,465,7,Fogonazo
4647,465,8,Infuriaseme
4648,465,9,Seed Flare
4649,465,11,シードフレア
4650,465,12,种子闪光
4651,466,1,あやしいかぜ
4652,466,3,괴상한바람
4653,466,4,奇異之風
4654,466,5,Vent Mauvais
4655,466,6,Unheilböen
4656,466,7,Viento Aciago
4657,466,8,Funestovento
4658,466,9,Ominous Wind
4659,466,11,あやしいかぜ
4660,466,12,奇异之风
4661,467,1,シャドーダイブ
4662,467,3,섀도다이브
4663,467,4,暗影潛襲
4664,467,5,Revenant
4665,467,6,Schemenkraft
4666,467,7,Golpe Umbrío
4667,467,8,Oscurotuffo
4668,467,9,Shadow Force
4669,467,11,シャドーダイブ
4670,467,12,暗影潜袭
4671,468,1,つめとぎ
4672,468,3,손톱갈기
4673,468,4,磨爪
4674,468,5,Aiguisage
4675,468,6,Klauenwetzer
4676,468,7,Afilagarras
4677,468,8,Unghiaguzze
4678,468,9,Hone Claws
4679,468,11,つめとぎ
4680,468,12,磨爪
4681,469,1,ワイドガード
4682,469,3,와이드가드
4683,469,4,廣域防守
4684,469,5,Garde Large
4685,469,6,Rundumschutz
4686,469,7,Vastaguardia
4687,469,8,Bodyguard
4688,469,9,Wide Guard
4689,469,11,ワイドガード
4690,469,12,广域防守
4691,470,1,ガードシェア
4692,470,3,가드셰어
4693,470,4,防守平分
4694,470,5,Partage Garde
4695,470,6,Schutzteiler
4696,470,7,Isoguardia
4697,470,8,Paridifesa
4698,470,9,Guard Split
4699,470,11,ガードシェア
4700,470,12,防守平分
4701,471,1,パワーシェア
4702,471,3,파워셰어
4703,471,4,力量平分
4704,471,5,Partage Force
4705,471,6,Kraftteiler
4706,471,7,Isofuerza
4707,471,8,Pariattacco
4708,471,9,Power Split
4709,471,11,パワーシェア
4710,471,12,力量平分
4711,472,1,ワンダールーム
4712,472,3,원더룸
4713,472,4,奇妙空間
4714,472,5,Zone Étrange
4715,472,6,Wunderraum
4716,472,7,Zona Extraña
4717,472,8,Mirabilzona
4718,472,9,Wonder Room
4719,472,11,ワンダールーム
4720,472,12,奇妙空间
4721,473,1,サイコショック
4722,473,3,사이코쇼크
4723,473,4,精神衝擊
4724,473,5,Choc Psy
4725,473,6,Psychoschock
4726,473,7,Psicocarga
4727,473,8,Psicoshock
4728,473,9,Psyshock
4729,473,11,サイコショック
4730,473,12,精神冲击
4731,474,1,ベノムショック
4732,474,3,베놈쇼크
4733,474,4,毒液衝擊
4734,474,5,Choc Venin
4735,474,6,Giftschock
4736,474,7,Carga Tóxica
4737,474,8,Velenoshock
4738,474,9,Venoshock
4739,474,11,ベノムショック
4740,474,12,毒液冲击
4741,475,1,ボディパージ
4742,475,3,바디퍼지
4743,475,4,身體輕量化
4744,475,5,Allègement
4745,475,6,Autotomie
4746,475,7,Aligerar
4747,475,8,Sganciapesi
4748,475,9,Autotomize
4749,475,11,ボディパージ
4750,475,12,身体轻量化
4751,476,1,いかりのこな
4752,476,3,분노가루
4753,476,4,憤怒粉
4754,476,5,Poudre Fureur
4755,476,6,Wutpulver
4756,476,7,Polvo Ira
4757,476,8,Polverabbia
4758,476,9,Rage Powder
4759,476,11,いかりのこな
4760,476,12,愤怒粉
4761,477,1,テレキネシス
4762,477,3,텔레키네시스
4763,477,4,意念移物
4764,477,5,Lévikinésie
4765,477,6,Telekinese
4766,477,7,Telequinesis
4767,477,8,Telecinesi
4768,477,9,Telekinesis
4769,477,11,テレキネシス
4770,477,12,意念移物
4771,478,1,マジックルーム
4772,478,3,매직룸
4773,478,4,魔法空間
4774,478,5,Zone Magique
4775,478,6,Magieraum
4776,478,7,Zona Mágica
4777,478,8,Magicozona
4778,478,9,Magic Room
4779,478,11,マジックルーム
4780,478,12,魔法空间
4781,479,1,うちおとす
4782,479,3,떨어뜨리기
4783,479,4,擊落
4784,479,5,Anti-Air
4785,479,6,Katapult
4786,479,7,Antiaéreo
4787,479,8,Abbattimento
4788,479,9,Smack Down
4789,479,11,うちおとす
4790,479,12,击落
4791,480,1,やまあらし
4792,480,3,업어후리기
4793,480,4,山嵐摔
4794,480,5,Yama Arashi
4795,480,6,Bergsturm
4796,480,7,Llave Corsé
4797,480,8,Tempestretta
4798,480,9,Storm Throw
4799,480,11,やまあらし
4800,480,12,山岚摔
4801,481,1,はじけるほのお
4802,481,3,불꽃튀기기
4803,481,4,烈焰濺射
4804,481,5,Rebondifeu
4805,481,6,Funkenflug
4806,481,7,Pirotecnia
4807,481,8,Pirolancio
4808,481,9,Flame Burst
4809,481,11,はじけるほのお
4810,481,12,烈焰溅射
4811,482,1,ヘドロウェーブ
4812,482,3,오물웨이브
4813,482,4,污泥波
4814,482,5,Cradovague
4815,482,6,Schlammwoge
4816,482,7,Onda Tóxica
4817,482,8,Fangonda
4818,482,9,Sludge Wave
4819,482,11,ヘドロウェーブ
4820,482,12,污泥波
4821,483,1,ちょうのまい
4822,483,3,나비춤
4823,483,4,蝶舞
4824,483,5,Papillodanse
4825,483,6,Falterreigen
4826,483,7,Danza Aleteo
4827,483,8,Eledanza
4828,483,9,Quiver Dance
4829,483,11,ちょうのまい
4830,483,12,蝶舞
4831,484,1,ヘビーボンバー
4832,484,3,헤비봄버
4833,484,4,重磅衝撞
4834,484,5,Tacle Lourd
4835,484,6,Rammboss
4836,484,7,Cuerpo Pesado
4837,484,8,Pesobomba
4838,484,9,Heavy Slam
4839,484,11,ヘビーボンバー
4840,484,12,重磅冲撞
4841,485,1,シンクロノイズ
4842,485,3,싱크로노이즈
4843,485,4,同步干擾
4844,485,5,Synchropeine
4845,485,6,Synchrolärm
4846,485,7,Sincrorruido
4847,485,8,Sincrumore
4848,485,9,Synchronoise
4849,485,11,シンクロノイズ
4850,485,12,同步干扰
4851,486,1,エレキボール
4852,486,3,일렉트릭볼
4853,486,4,電球
4854,486,5,Boule Élek
4855,486,6,Elektroball
4856,486,7,Bola Voltio
4857,486,8,Energisfera
4858,486,9,Electro Ball
4859,486,11,エレキボール
4860,486,12,电球
4861,487,1,みずびたし
4862,487,3,물붓기
4863,487,4,浸水
4864,487,5,Détrempage
4865,487,6,Überflutung
4866,487,7,Anegar
4867,487,8,Inondazione
4868,487,9,Soak
4869,487,11,みずびたし
4870,487,12,浸水
4871,488,1,ニトロチャージ
4872,488,3,니트로차지
4873,488,4,蓄能焰襲
4874,488,5,Nitrocharge
4875,488,6,Nitroladung
4876,488,7,Nitrocarga
4877,488,8,Nitrocarica
4878,488,9,Flame Charge
4879,488,11,ニトロチャージ
4880,488,12,蓄能焰袭
4881,489,1,とぐろをまく
4882,489,3,똬리틀기
4883,489,4,盤蜷
4884,489,5,Enroulement
4885,489,6,Einrollen
4886,489,7,Enrosque
4887,489,8,Arrotola
4888,489,9,Coil
4889,489,11,とぐろをまく
4890,489,12,盘蜷
4891,490,1,ローキック
4892,490,3,로킥
4893,490,4,下盤踢
4894,490,5,Balayette
4895,490,6,Fußtritt
4896,490,7,Puntapié
4897,490,8,Calciobasso
4898,490,9,Low Sweep
4899,490,11,ローキック
4900,490,12,下盘踢
4901,491,1,アシッドボム
4902,491,3,애시드봄
4903,491,4,酸液炸彈
4904,491,5,Bombe Acide
4905,491,6,Säurespeier
4906,491,7,Bomba Ácida
4907,491,8,Acidobomba
4908,491,9,Acid Spray
4909,491,11,アシッドボム
4910,491,12,酸液炸弹
4911,492,1,イカサマ
4912,492,3,속임수
4913,492,4,欺詐
4914,492,5,Tricherie
4915,492,6,Schmarotzer
4916,492,7,Juego Sucio
4917,492,8,Ripicca
4918,492,9,Foul Play
4919,492,11,イカサマ
4920,492,12,欺诈
4921,493,1,シンプルビーム
4922,493,3,심플빔
4923,493,4,單純光束
4924,493,5,Rayon Simple
4925,493,6,Wankelstrahl
4926,493,7,Onda Simple
4927,493,8,Ondisinvolta
4928,493,9,Simple Beam
4929,493,11,シンプルビーム
4930,493,12,单纯光束
4931,494,1,なかまづくり
4932,494,3,동료만들기
4933,494,4,找夥伴
4934,494,5,Ten-Danse
4935,494,6,Zwango
4936,494,7,Danza Amiga
4937,494,8,Saltamicizia
4938,494,9,Entrainment
4939,494,11,なかまづくり
4940,494,12,找伙伴
4941,495,1,おさきにどうぞ
4942,495,3,당신먼저
4943,495,4,您先請
4944,495,5,Après Vous
4945,495,6,Galanterie
4946,495,7,Cede Paso
4947,495,8,Cortesia
4948,495,9,After You
4949,495,11,おさきにどうぞ
4950,495,12,您先请
4951,496,1,りんしょう
4952,496,3,돌림노래
4953,496,4,輪唱
4954,496,5,Chant Canon
4955,496,6,Kanon
4956,496,7,Canon
4957,496,8,Coro
4958,496,9,Round
4959,496,11,りんしょう
4960,496,12,轮唱
4961,497,1,エコーボイス
4962,497,3,에코보이스
4963,497,4,回聲
4964,497,5,Écho
4965,497,6,Widerhall
4966,497,7,Eco Voz
4967,497,8,Echeggiavoce
4968,497,9,Echoed Voice
4969,497,11,エコーボイス
4970,497,12,回声
4971,498,1,なしくずし
4972,498,3,야금야금
4973,498,4,逐步擊破
4974,498,5,Attrition
4975,498,6,Zermürben
4976,498,7,Guardia Baja
4977,498,8,Insidia
4978,498,9,Chip Away
4979,498,11,なしくずし
4980,498,12,逐步击破
4981,499,1,クリアスモッグ
4982,499,3,클리어스모그
4983,499,4,清除之煙
4984,499,5,Bain de Smog
4985,499,6,Klärsmog
4986,499,7,Niebla Clara
4987,499,8,Pulifumo
4988,499,9,Clear Smog
4989,499,11,クリアスモッグ
4990,499,12,清除之烟
4991,500,1,アシストパワー
4992,500,3,어시스트파워
4993,500,4,輔助力量
4994,500,5,Force Ajoutée
4995,500,6,Kraftvorrat
4996,500,7,Poder Reserva
4997,500,8,Veicolaforza
4998,500,9,Stored Power
4999,500,11,アシストパワー
5000,500,12,辅助力量
5001,501,1,ファストガード
5002,501,3,퍼스트가드
5003,501,4,快速防守
5004,501,5,Prévention
5005,501,6,Rapidschutz
5006,501,7,Anticipo
5007,501,8,Anticipo
5008,501,9,Quick Guard
5009,501,11,ファストガード
5010,501,12,快速防守
5011,502,1,サイドチェンジ
5012,502,3,사이드체인지
5013,502,4,交換場地
5014,502,5,Interversion
5015,502,6,Seitentausch
5016,502,7,Cambio de Banda
5017,502,8,Cambiaposto
5018,502,9,Ally Switch
5019,502,11,サイドチェンジ
5020,502,12,交换场地
5021,503,1,ねっとう
5022,503,3,열탕
5023,503,4,熱水
5024,503,5,Ébullition
5025,503,6,Siedewasser
5026,503,7,Escaldar
5027,503,8,Idrovampata
5028,503,9,Scald
5029,503,11,ねっとう
5030,503,12,热水
5031,504,1,からをやぶる
5032,504,3,껍질깨기
5033,504,4,破殼
5034,504,5,Exuviation
5035,504,6,Hausbruch
5036,504,7,Rompecoraza
5037,504,8,Gettaguscio
5038,504,9,Shell Smash
5039,504,11,からをやぶる
5040,504,12,破壳
5041,505,1,いやしのはどう
5042,505,3,치유파동
5043,505,4,治癒波動
5044,505,5,Vibra Soin
5045,505,6,Heilwoge
5046,505,7,Pulso Cura
5047,505,8,Ondasana
5048,505,9,Heal Pulse
5049,505,11,いやしのはどう
5050,505,12,治愈波动
5051,506,1,たたりめ
5052,506,3,병상첨병
5053,506,4,禍不單行
5054,506,5,Châtiment
5055,506,6,Bürde
5056,506,7,Infortunio
5057,506,8,Sciagura
5058,506,9,Hex
5059,506,11,たたりめ
5060,506,12,祸不单行
5061,507,1,フリーフォール
5062,507,3,프리폴
5063,507,4,自由落體
5064,507,5,Chute Libre
5065,507,6,Freier Fall
5066,507,7,Caída Libre
5067,507,8,Cadutalibera
5068,507,9,Sky Drop
5069,507,11,フリーフォール
5070,507,12,自由落体
5071,508,1,ギアチェンジ
5072,508,3,기어체인지
5073,508,4,換檔
5074,508,5,Chgt Vitesse
5075,508,6,Gangwechsel
5076,508,7,Cambio de Marcha
5077,508,8,Cambiomarcia
5078,508,9,Shift Gear
5079,508,11,ギアチェンジ
5080,508,12,换档
5081,509,1,ともえなげ
5082,509,3,배대뒤치기
5083,509,4,巴投
5084,509,5,Projection
5085,509,6,Überkopfwurf
5086,509,7,Llave Giro
5087,509,8,Ribaltiro
5088,509,9,Circle Throw
5089,509,11,ともえなげ
5090,509,12,巴投
5091,510,1,やきつくす
5092,510,3,불태우기
5093,510,4,燒盡
5094,510,5,Calcination
5095,510,6,Einäschern
5096,510,7,Calcinación
5097,510,8,Bruciatutto
5098,510,9,Incinerate
5099,510,11,やきつくす
5100,510,12,烧尽
5101,511,1,さきおくり
5102,511,3,순서미루기
5103,511,4,延後
5104,511,5,À la Queue
5105,511,6,Verzögerung
5106,511,7,Último Lugar
5107,511,8,Spintone
5108,511,9,Quash
5109,511,11,さきおくり
5110,511,12,延后
5111,512,1,アクロバット
5112,512,3,애크러뱃
5113,512,4,雜技
5114,512,5,Acrobatie
5115,512,6,Akrobatik
5116,512,7,Acróbata
5117,512,8,Acrobazia
5118,512,9,Acrobatics
5119,512,11,アクロバット
5120,512,12,杂技
5121,513,1,ミラータイプ
5122,513,3,미러타입
5123,513,4,鏡面屬性
5124,513,5,Copie-Type
5125,513,6,Typenspiegel
5126,513,7,Clonatipo
5127,513,8,Riflettipo
5128,513,9,Reflect Type
5129,513,11,ミラータイプ
5130,513,12,镜面属性
5131,514,1,かたきうち
5132,514,3,원수갚기
5133,514,4,報仇
5134,514,5,Vengeance
5135,514,6,Heimzahlung
5136,514,7,Represalia
5137,514,8,Nemesi
5138,514,9,Retaliate
5139,514,11,かたきうち
5140,514,12,报仇
5141,515,1,いのちがけ
5142,515,3,목숨걸기
5143,515,4,搏命
5144,515,5,Tout ou Rien
5145,515,6,Wagemut
5146,515,7,Sacrificio
5147,515,8,Azzardo
5148,515,9,Final Gambit
5149,515,11,いのちがけ
5150,515,12,搏命
5151,516,1,ギフトパス
5152,516,3,기프트패스
5153,516,4,傳遞禮物
5154,516,5,Passe-Cadeau
5155,516,6,Offerte
5156,516,7,Ofrenda
5157,516,8,Cediregalo
5158,516,9,Bestow
5159,516,11,ギフトパス
5160,516,12,传递礼物
5161,517,1,れんごく
5162,517,3,연옥
5163,517,4,煉獄
5164,517,5,Feu d’Enfer
5165,517,6,Inferno
5166,517,7,Infierno
5167,517,8,Marchiatura
5168,517,9,Inferno
5169,517,11,れんごく
5170,517,12,炼狱
5171,518,1,みずのちかい
5172,518,3,물의맹세
5173,518,4,水之誓約
5174,518,5,Aire d’Eau
5175,518,6,Wassersäulen
5176,518,7,Voto Agua
5177,518,8,Acquapatto
5178,518,9,Water Pledge
5179,518,11,みずのちかい
5180,518,12,水之誓约
5181,519,1,ほのおのちかい
5182,519,3,불꽃의맹세
5183,519,4,火之誓約
5184,519,5,Aire de Feu
5185,519,6,Feuersäulen
5186,519,7,Voto Fuego
5187,519,8,Fiammapatto
5188,519,9,Fire Pledge
5189,519,11,ほのおのちかい
5190,519,12,火之誓约
5191,520,1,くさのちかい
5192,520,3,풀의맹세
5193,520,4,草之誓約
5194,520,5,Aire d’Herbe
5195,520,6,Pflanzensäulen
5196,520,7,Voto Planta
5197,520,8,Erbapatto
5198,520,9,Grass Pledge
5199,520,11,くさのちかい
5200,520,12,草之誓约
5201,521,1,ボルトチェンジ
5202,521,3,볼트체인지
5203,521,4,伏特替換
5204,521,5,Change Éclair
5205,521,6,Voltwechsel
5206,521,7,Voltiocambio
5207,521,8,Invertivolt
5208,521,9,Volt Switch
5209,521,11,ボルトチェンジ
5210,521,12,伏特替换
5211,522,1,むしのていこう
5212,522,3,벌레의저항
5213,522,4,蟲之抵抗
5214,522,5,Survinsecte
5215,522,6,Käfertrutz
5216,522,7,Estoicismo
5217,522,8,Entomoblocco
5218,522,9,Struggle Bug
5219,522,11,むしのていこう
5220,522,12,虫之抵抗
5221,523,1,じならし
5222,523,3,땅고르기
5223,523,4,重踏
5224,523,5,Piétisol
5225,523,6,Dampfwalze
5226,523,7,Terratemblor
5227,523,8,Battiterra
5228,523,9,Bulldoze
5229,523,11,じならし
5230,523,12,重踏
5231,524,1,こおりのいぶき
5232,524,3,얼음숨결
5233,524,4,冰息
5234,524,5,Souffle Glacé
5235,524,6,Eisesodem
5236,524,7,Vaho Gélido
5237,524,8,Alitogelido
5238,524,9,Frost Breath
5239,524,11,こおりのいぶき
5240,524,12,冰息
5241,525,1,ドラゴンテール
5242,525,3,드래곤테일
5243,525,4,龍尾
5244,525,5,Draco-Queue
5245,525,6,Drachenrute
5246,525,7,Cola Dragón
5247,525,8,Codadrago
5248,525,9,Dragon Tail
5249,525,11,ドラゴンテール
5250,525,12,龙尾
5251,526,1,ふるいたてる
5252,526,3,분발
5253,526,4,自我激勵
5254,526,5,Rengorgement
5255,526,6,Kraftschub
5256,526,7,Avivar
5257,526,8,Cuordileone
5258,526,9,Work Up
5259,526,11,ふるいたてる
5260,526,12,自我激励
5261,527,1,エレキネット
5262,527,3,일렉트릭네트
5263,527,4,電網
5264,527,5,Toile Élek
5265,527,6,Elektronetz
5266,527,7,Electrotela
5267,527,8,Elettrotela
5268,527,9,Electroweb
5269,527,11,エレキネット
5270,527,12,电网
5271,528,1,ワイルドボルト
5272,528,3,와일드볼트
5273,528,4,瘋狂伏特
5274,528,5,Éclair Fou
5275,528,6,Stromstoß
5276,528,7,Voltio Cruel
5277,528,8,Sprizzalampo
5278,528,9,Wild Charge
5279,528,11,ワイルドボルト
5280,528,12,疯狂伏特
5281,529,1,ドリルライナー
5282,529,3,드릴라이너
5283,529,4,直衝鑽
5284,529,5,Tunnelier
5285,529,6,Schlagbohrer
5286,529,7,Taladradora
5287,529,8,Giravvita
5288,529,9,Drill Run
5289,529,11,ドリルライナー
5290,529,12,直冲钻
5291,530,1,ダブルチョップ
5292,530,3,더블촙
5293,530,4,二連劈
5294,530,5,Double Baffe
5295,530,6,Doppelhieb
5296,530,7,Golpe Bis
5297,530,8,Doppiocolpo
5298,530,9,Dual Chop
5299,530,11,ダブルチョップ
5300,530,12,二连劈
5301,531,1,ハートスタンプ
5302,531,3,하트스탬프
5303,531,4,愛心印章
5304,531,5,Crève-Cœur
5305,531,6,Herzstempel
5306,531,7,Arrumaco
5307,531,8,Cuorestampo
5308,531,9,Heart Stamp
5309,531,11,ハートスタンプ
5310,531,12,爱心印章
5311,532,1,ウッドホーン
5312,532,3,우드호른
5313,532,4,木角
5314,532,5,Encornebois
5315,532,6,Holzgeweih
5316,532,7,Asta Drenaje
5317,532,8,Legnicorno
5318,532,9,Horn Leech
5319,532,11,ウッドホーン
5320,532,12,木角
5321,533,1,せいなるつるぎ
5322,533,3,성스러운칼
5323,533,4,聖劍
5324,533,5,Lame Sainte
5325,533,6,Sanctoklinge
5326,533,7,Espada Santa
5327,533,8,Spadasolenne
5328,533,9,Sacred Sword
5329,533,11,せいなるつるぎ
5330,533,12,圣剑
5331,534,1,シェルブレード
5332,534,3,셸블레이드
5333,534,4,貝殼刃
5334,534,5,Coqui-Lame
5335,534,6,Kalkklinge
5336,534,7,Concha Filo
5337,534,8,Conchilama
5338,534,9,Razor Shell
5339,534,11,シェルブレード
5340,534,12,贝壳刃
5341,535,1,ヒートスタンプ
5342,535,3,히트스탬프
5343,535,4,高溫重壓
5344,535,5,Tacle Feu
5345,535,6,Brandstempel
5346,535,7,Golpe Calor
5347,535,8,Marchiafuoco
5348,535,9,Heat Crash
5349,535,11,ヒートスタンプ
5350,535,12,高温重压
5351,536,1,グラスミキサー
5352,536,3,그래스믹서
5353,536,4,青草攪拌器
5354,536,5,Phytomixeur
5355,536,6,Grasmixer
5356,536,7,Ciclón de Hojas
5357,536,8,Vorticerba
5358,536,9,Leaf Tornado
5359,536,11,グラスミキサー
5360,536,12,青草搅拌器
5361,537,1,ハードローラー
5362,537,3,하드롤러
5363,537,4,瘋狂滾壓
5364,537,5,Bulldoboule
5365,537,6,Quetschwalze
5366,537,7,Rodillo de Púas
5367,537,8,Rulloduro
5368,537,9,Steamroller
5369,537,11,ハードローラー
5370,537,12,疯狂滚压
5371,538,1,コットンガード
5372,538,3,코튼가드
5373,538,4,棉花防守
5374,538,5,Cotogarde
5375,538,6,Watteschild
5376,538,7,Rizo Algodón
5377,538,8,Cotonscudo
5378,538,9,Cotton Guard
5379,538,11,コットンガード
5380,538,12,棉花防守
