Id,AbilityId,VersionGroupId,LocalLanguageId,FlavorText
7507,118,17,4,"戰鬥結束時，
有時候會撿來甜甜蜜。"
7508,118,17,5,"Le Pokémon peut parfois trouver du Miel
après un combat."
7509,118,17,6,"Das Pokémon sammelt nach Kämpfen eventuell
Honig auf."
7510,118,17,7,"Es posible que el Pokémon encuentre Miel una
vez concluido el combate."
7511,118,17,8,"Il Pokémon può raccogliere del Miele alla fine
della lotta."
7512,118,17,9,The Pokémon may gather Honey after a battle.
7513,118,17,11,"戦闘が　終わったとき
あまいミツを　拾うことが　ある。"
7514,118,17,12,"战斗结束时，
有时候会捡来甜甜蜜。"
7515,118,18,1,"せんとうが　おわったとき
あまいミツを　ひろうことが　ある。"
7516,118,18,3,"배틀이 끝났을 때
달콤한꿀을 주울 때가 있다."
7517,118,18,4,"戰鬥結束時，
有時候會撿來甜甜蜜。"
7518,118,18,5,"Le Pokémon peut parfois trouver du Miel
après un combat."
7519,118,18,6,"Das Pokémon sammelt nach Kämpfen eventuell
Honig auf."
7520,118,18,7,"Es posible que el Pokémon encuentre Miel una
vez concluido el combate."
7521,118,18,8,"Il Pokémon può raccogliere del Miele alla fine
della lotta."
7522,118,18,9,The Pokémon may gather Honey after a battle.
7523,118,18,11,"戦闘が　終わったとき
あまいミツを　拾うことが　ある。"
7524,118,18,12,"战斗结束时，
有时候会捡来甜甜蜜。"
7525,118,19,1,"せんとうが　おわったとき
あまいミツを　ひろうことが　ある。"
7526,118,19,3,"배틀이 끝났을 때
달콤한꿀을 주울 때가 있다."
7527,118,19,4,"戰鬥結束時，
有時候會撿來甜甜蜜。"
7528,118,19,5,"Le Pokémon peut parfois trouver du Miel
après un combat."
7529,118,19,6,"Das Pokémon sammelt nach Kämpfen eventuell
Honig auf."
7530,118,19,7,"Es posible que el Pokémon encuentre Miel una
vez concluido el combate."
7531,118,19,8,"Il Pokémon può raccogliere del Miele alla fine
della lotta."
7532,118,19,9,The Pokémon may gather Honey after a battle.
7533,118,19,11,"戦闘が　終わったとき
あまいミツを　拾うことが　ある。"
7534,118,19,12,"战斗结束时，
有时候会捡来甜甜蜜。"
7535,118,20,1,"せんとうが　おわったとき
あまいミツを　ひろうことが　ある。"
7536,118,20,3,"배틀이 끝났을 때
달콤한꿀을 주울 때가 있다."
7537,118,20,4,"戰鬥結束時，
有時候會撿來甜甜蜜。"
7538,118,20,5,"Le Pokémon peut parfois trouver du Miel après
un combat."
7539,118,20,6,"Das Pokémon sammelt nach Kämpfen eventuell
Honig auf."
7540,118,20,7,"Puede que encuentre Miel una vez concluido el
combate."
7541,118,20,8,"Il Pokémon può raccogliere del Miele alla fine
della lotta."
7542,118,20,9,The Pokémon may gather Honey after a battle.
7543,118,20,11,"戦闘が　終わったとき
あまいミツを　拾うことが　ある。"
7544,118,20,12,"战斗结束时，
有时候会捡来甜甜蜜。"
7545,119,8,9,"The Pokémon can check
the foe’s held item."
7546,119,9,9,"The Pokémon can check
the foe’s held item."
7547,119,10,9,"The Pokémon can check
the foe’s held item."
7548,119,11,5,"Permet de connaître
l’objet tenu par l’ennemi."
7549,119,11,9,"The Pokémon can check
a foe’s held item."
7550,119,14,9,"The Pokémon can check
a foe’s held item."
7551,119,15,1,"あいての　もちものを
しることが　できる。"
7552,119,15,3,"상대가 지닌 물건을
알 수 있다."
7553,119,15,5,"Permet de connaître l’objet tenu
par l’ennemi."
7554,119,15,6,"Gibt Auskunft über gegnerische
Items."
7555,119,15,7,"El Pokémon puede ver el objeto
que lleva el rival."
7556,119,15,8,"Il Pokémon scopre che
strumento ha il nemico."
7557,119,15,9,"The Pokémon can check an
opposing Pokémon’s held item."
7558,119,15,11,"相手の　持ち物を
知ることが　できる。"
7559,119,16,1,"あいての　もちものを
しることが　できる。"
7560,119,16,3,"상대가 지닌 물건을
알 수 있다."
7561,119,16,5,"Permet de connaître l’objet tenu
par l’ennemi."
7562,119,16,6,"Gibt Auskunft über gegnerische
Items."
7563,119,16,7,"El Pokémon puede ver el objeto
que lleva el rival."
7564,119,16,8,"Il Pokémon scopre che
strumento ha il nemico."
7565,119,16,9,"The Pokémon can check an
opposing Pokémon’s held item."
7566,119,16,11,"相手の　持ち物を
知ることが　できる。"
7567,119,17,1,"とうじょう　したとき
あいての　もちものを
みとおすことが　できる。"
7568,119,17,3,"등장했을 때
상대의 지닌 물건을
통찰할 수 있다."
7569,119,17,4,"出場時，
可以察覺對手的持有物。"
7570,119,17,5,"Permet de connaître l’objet tenu par l’ennemi
quand le combat commence."
7571,119,17,6,"Kann bei Kampfantritt Auskunft über das vom
Gegner getragene Item geben."
7572,119,17,7,"El Pokémon puede ver el objeto que lleva el rival al
entrar en combate."
7573,119,17,8,"Quando il Pokémon entra in campo, rivela
lo strumento del nemico."
7574,119,17,9,"When it enters a battle, the Pokémon can check an
opposing Pokémon’s held item."
7575,119,17,11,"登場　したとき
相手の　持ち物を
見通すことが　できる。"
7576,119,17,12,"出场时，
可以察觉对手的持有物。"
7577,119,18,1,"とうじょう　したとき
あいての　もちものを
みとおすことが　できる。"
7578,119,18,3,"등장했을 때
상대의 지닌 물건을
통찰할 수 있다."
7579,119,18,4,"出場時，
可以察覺對手的持有物。"
7580,119,18,5,"Permet de connaître l’objet tenu par l’ennemi
quand le combat commence."
7581,119,18,6,"Kann bei Kampfantritt Auskunft über das vom
Gegner getragene Item geben."
7582,119,18,7,"El Pokémon puede ver el objeto que lleva el rival al
entrar en combate."
7583,119,18,8,"Quando il Pokémon entra in campo, rivela
lo strumento del nemico."
7584,119,18,9,"When it enters a battle, the Pokémon can check an
opposing Pokémon’s held item."
7585,119,18,11,"登場　したとき
相手の　持ち物を
見通すことが　できる。"
7586,119,18,12,"出场时，
可以察觉对手的持有物。"
7587,119,19,1,"とうじょう　したとき
あいての　もちものを
みとおすことが　できる。"
7588,119,19,3,"등장했을 때
상대의 지닌 물건을
통찰할 수 있다."
7589,119,19,4,"出場時，
可以察覺對手的持有物。"
7590,119,19,5,"Permet de connaître l’objet tenu par l’ennemi
quand le combat commence."
7591,119,19,6,"Kann bei Kampfantritt Auskunft über das vom
Gegner getragene Item geben."
7592,119,19,7,"El Pokémon puede ver el objeto que lleva el rival al
entrar en combate."
7593,119,19,8,"Quando il Pokémon entra in campo, rivela
lo strumento del nemico."
7594,119,19,9,"When it enters a battle, the Pokémon can check an
opposing Pokémon’s held item."
7595,119,19,11,"登場　したとき
相手の　持ち物を
見通すことが　できる。"
7596,119,19,12,"出场时，
可以察觉对手的持有物。"
7597,119,20,1,"とうじょう　したとき
あいての　もちものを
みとおすことが　できる。"
7598,119,20,3,"등장했을 때
상대의 지닌 물건을
통찰할 수 있다."
7599,119,20,4,"出場時，
可以察覺對手的持有物。"
7600,119,20,5,"Permet de connaître l’objet tenu par l’ennemi
quand le combat commence."
7601,119,20,6,"Kann bei Kampfantritt Auskunft über das vom Gegner
getragene Item geben."
7602,119,20,7,"Puede ver el objeto que lleva el rival al entrar en
combate."
7603,119,20,8,"Quando il Pokémon entra in campo, rivela
lo strumento del nemico."
7604,119,20,9,"When it enters a battle, the Pokémon can check an
opposing Pokémon’s held item."
7605,119,20,11,"登場　したとき
相手の　持ち物を
見通すことが　できる。"
7606,119,20,12,"出场时，
可以察觉对手的持有物。"
7607,120,8,9,"Powers up moves that
have recoil damage."
7608,120,9,9,"Powers up moves that
have recoil damage."
7609,120,10,9,"Powers up moves that
have recoil damage."
7610,120,11,5,"Booste les cap. ayant des
dégâts de contrecoups."
7611,120,11,9,"Powers up moves that
have recoil damage."
7612,120,14,9,"Powers up moves that
have recoil damage."
7613,120,15,1,"はんどうで　ダメージを
うけるわざが　つよくなる。"
7614,120,15,3,"반동 데미지를
받는 기술이 강해진다."
7615,120,15,5,"Booste les capacités ayant des
dégâts de contrecoups."
7616,120,15,6,"Verstärkt Attacken mit
Rückstoß-Schaden."
7617,120,15,7,"Potencia los movimientos que
dañan al usuario."
7618,120,15,8,"Potenzia le mosse che provocano
contraccolpi."
7619,120,15,9,"Powers up moves that
have recoil damage."
7620,120,15,11,"反動で　ダメージを
受ける技が　強くなる。"
7621,120,16,1,"はんどうで　ダメージを
うけるわざが　つよくなる。"
7622,120,16,3,"반동 데미지를
받는 기술이 강해진다."
7623,120,16,5,"Booste les capacités ayant des
dégâts de contrecoups."
7624,120,16,6,"Verstärkt Attacken mit
Rückstoß-Schaden."
7625,120,16,7,"Potencia los movimientos que
dañan al usuario."
7626,120,16,8,"Potenzia le mosse che provocano 
contraccolpi."
7627,120,16,9,"Powers up moves that
have recoil damage."
7628,120,16,11,"反動で　ダメージを
受ける技が　強くなる。"
7629,120,17,1,"はんどうで　ダメージを
うける　わざの　いりょくが　あがる。"
7630,120,17,3,"반동 데미지를
받는 기술의 위력이 올라간다."
7631,120,17,4,"會讓自己因反作用力而受傷的招式
威力會提高。"
7632,120,17,5,"Augmente la puissance des capacités occasionnant
un contrecoup."
7633,120,17,6,"Erhöht die Stärke von Attacken mit
Rückstoßschaden."
7634,120,17,7,"Potencia los movimientos que también dañan al
usuario."
7635,120,17,8,Potenzia le mosse che causano contraccolpo.
7636,120,17,9,Powers up moves that have recoil damage.
7637,120,17,11,"反動で　ダメージを
受ける　技の　威力が　上がる。"
7638,120,17,12,"自己会因反作用力受伤的招式，
其威力会提高。"
7639,120,18,1,"はんどうで　ダメージを
うける　わざの　いりょくが　あがる。"
7640,120,18,3,"반동 데미지를
받는 기술의 위력이 올라간다."
7641,120,18,4,"會讓自己因反作用力而受傷的招式
威力會提高。"
7642,120,18,5,"Augmente la puissance des capacités occasionnant
un contrecoup."
7643,120,18,6,"Erhöht die Stärke von Attacken mit
Rückstoßschaden."
7644,120,18,7,"Potencia los movimientos que también dañan al
usuario."
7645,120,18,8,Potenzia le mosse che causano contraccolpo.
7646,120,18,9,Powers up moves that have recoil damage.
7647,120,18,11,"反動で　ダメージを
受ける　技の　威力が　上がる。"
7648,120,18,12,"自己会因反作用力受伤的招式，
其威力会提高。"
7649,120,19,1,"はんどうで　ダメージを
うける　わざの　いりょくが　あがる。"
7650,120,19,3,"반동 데미지를
받는 기술의 위력이 올라간다."
7651,120,19,4,"會讓自己因反作用力而受傷的招式
威力會提高。"
7652,120,19,5,"Augmente la puissance des capacités occasionnant
un contrecoup."
7653,120,19,6,"Erhöht die Stärke von Attacken mit
Rückstoßschaden."
7654,120,19,7,"Potencia los movimientos que también dañan al
usuario."
7655,120,19,8,Potenzia le mosse che causano contraccolpo.
7656,120,19,9,Powers up moves that have recoil damage.
7657,120,19,11,"反動で　ダメージを
受ける　技の　威力が　上がる。"
7658,120,19,12,"自己会因反作用力受伤的招式，
其威力会提高。"
7659,120,20,1,"はんどうで　ダメージを
うける　わざの　いりょくが　あがる。"
7660,120,20,3,"반동 데미지를
받는 기술의 위력이 올라간다."
7661,120,20,4,"會讓自己因反作用力而受傷的招式
威力會提高。"
7662,120,20,5,"Augmente la puissance des capacités occasionnant
un contrecoup."
7663,120,20,6,Erhöht die Stärke von Attacken mit Rückstoßschaden.
7664,120,20,7,Potencia los movimientos que también dañan al usuario.
7665,120,20,8,Potenzia le mosse che causano contraccolpo.
7666,120,20,9,Powers up moves that have recoil damage.
7667,120,20,11,"反動で　ダメージを
受ける　技の　威力が　上がる。"
7668,120,20,12,"自己会因反作用力受伤的招式，
其威力会提高。"
7669,121,8,9,"Changes type to match
the held Plate."
7670,121,9,9,"Changes type to match
the held Plate."
7671,121,10,9,"Changes type to match
the held Plate."
7672,121,11,5,"Modifie le type en fonction
de la Plaque tenue."
7673,121,11,9,"Changes type to match
the held Plate."
7674,121,14,9,"Changes type to match
the held Plate."
7675,121,15,1,"もっている　プレートで
タイプが　かわる。"
7676,121,15,3,"지니고 있는 플레이트에
따라 타입이 바뀐다."
7677,121,15,5,"Modifie le type en fonction de la
Plaque tenue."
7678,121,15,6,"Passt seinen Typ der
getragenen Tafel an."
7679,121,15,7,"Cambia el tipo al de la tabla que
lleve."
7680,121,15,8,"Cambia il tipo del Pokémon
a seconda della lastra che ha."
7681,121,15,9,"Changes the Pokémon’s type
to match the Plate it holds."
7682,121,15,11,"持っている　プレートで
タイプが　変わる。"
7683,121,16,1,"もっている　プレートで
タイプが　かわる。"
7684,121,16,3,"지니고 있는 플레이트에
따라 타입이 바뀐다."
7685,121,16,5,"Modifie le type en fonction de la
Plaque tenue."
7686,121,16,6,"Passt seinen Typ der
getragenen Tafel an."
7687,121,16,7,"Cambia el tipo al de la tabla que
lleve."
7688,121,16,8,"Cambia il tipo del Pokémon
a seconda della lastra che ha."
7689,121,16,9,"Changes the Pokémon’s type
to match the Plate it holds."
7690,121,16,11,"持っている　プレートで
タイプが　変わる。"
7691,121,17,1,"もっている　プレートや
Ｚクリスタルの　タイプによって
じぶんの　タイプが　かわる。"
7692,121,17,3,"지니고 있는 플레이트나
Z크리스탈 타입에 따라
자신의 타입이 바뀐다."
7693,121,17,4,"自己的屬性會依持有的石板
或Ｚ純晶的屬性而改變。"
7694,121,17,5,"Modifie le type du Pokémon en fonction de la plaque
ou du Cristal Z qu’il tient."
7695,121,17,6,"Das Pokémon passt seinen Typ dem der getragenen
Tafel bzw. des getragenen Z-Kristalls an."
7696,121,17,7,"Cambia el tipo del Pokémon al de la tabla o al del
Cristal Z que lleve."
7697,121,17,8,"Cambia il tipo del Pokémon a seconda della lastra
o del Cristallo Z che ha con sé."
7698,121,17,9,"Changes the Pokémon’s type to match the Plate or
Z-Crystal it holds."
7699,121,17,11,"持っている　プレートや
Ｚクリスタルの　タイプによって
自分の　タイプが　変わる。"
7700,121,17,12,"自己的属性会根据持有的石板
或Ｚ纯晶的属性而改变。"
7701,121,18,1,"もっている　プレートや
Ｚクリスタルの　タイプによって
じぶんの　タイプが　かわる。"
7702,121,18,3,"지니고 있는 플레이트나
Z크리스탈 타입에 따라
자신의 타입이 바뀐다."
7703,121,18,4,"自己的屬性會依持有的石板
或Ｚ純晶的屬性而改變。"
7704,121,18,5,"Modifie le type du Pokémon en fonction de la plaque
ou du Cristal Z qu’il tient."
7705,121,18,6,"Das Pokémon passt seinen Typ dem der getragenen
Tafel bzw. des getragenen Z-Kristalls an."
7706,121,18,7,"Cambia el tipo del Pokémon al de la tabla o al del
Cristal Z que lleve."
7707,121,18,8,"Cambia il tipo del Pokémon a seconda della lastra
o del Cristallo Z che ha con sé."
7708,121,18,9,"Changes the Pokémon’s type to match the Plate or
Z-Crystal it holds."
7709,121,18,11,"持っている　プレートや
Ｚクリスタルの　タイプによって
自分の　タイプが　変わる。"
7710,121,18,12,"自己的属性会根据持有的石板
或Ｚ纯晶的属性而改变。"
7711,121,19,1,"もっている　プレートや
Ｚクリスタルの　タイプによって
じぶんの　タイプが　かわる。"
7712,121,19,3,"지니고 있는 플레이트나
Z크리스탈 타입에 따라
자신의 타입이 바뀐다."
7713,121,19,4,"自己的屬性會依持有的石板
或Ｚ純晶的屬性而改變。"
7714,121,19,5,"Modifie le type du Pokémon en fonction de la plaque
ou du Cristal Z qu’il tient."
7715,121,19,6,"Das Pokémon passt seinen Typ dem der getragenen
Tafel bzw. des getragenen Z-Kristalls an."
7716,121,19,7,"Cambia el tipo del Pokémon al de la tabla o al del
Cristal Z que lleve."
7717,121,19,8,"Cambia il tipo del Pokémon a seconda della lastra
o del Cristallo Z che ha con sé."
7718,121,19,9,"Changes the Pokémon’s type to match the Plate or
Z-Crystal it holds."
7719,121,19,11,"持っている　プレートや
Ｚクリスタルの　タイプによって
自分の　タイプが　変わる。"
7720,121,19,12,"自己的属性会根据持有的石板
或Ｚ纯晶的属性而改变。"
7721,121,20,1,"もっている　プレートや
Ｚクリスタルの　タイプによって
じぶんの　タイプが　かわる。"
7722,121,20,3,"지니고 있는 플레이트나
Z크리스탈 타입에 따라
자신의 타입이 바뀐다."
7723,121,20,4,"自己的屬性會依持有的石板
或Ｚ純晶的屬性而改變。"
7724,121,20,5,"Modifie le type du Pokémon en fonction de la plaque
ou du Cristal Z qu’il tient."
7725,121,20,6,"Das Pokémon passt seinen Typ dem der getragenen
Tafel bzw. des getragenen Z-Kristalls an."
7726,121,20,7,"Cambia su tipo al de la tabla o al del Cristal Z que
lleve."
7727,121,20,8,"Cambia il tipo del Pokémon a seconda della lastra
o del Cristallo Z che ha con sé."
7728,121,20,9,"Changes the Pokémon’s type to match the Plate or
Z-Crystal it holds."
7729,121,20,11,"持っている　プレートや
Ｚクリスタルの　タイプによって
自分の　タイプが　変わる。"
7730,121,20,12,"自己的属性会根据持有的石板
或Ｚ纯晶的属性而改变。"
7731,122,8,9,"Powers up party Pokémon
when it is sunny."
7732,122,9,9,"Powers up party Pokémon
when it is sunny."
7733,122,10,9,"Powers up party Pokémon
when it is sunny."
7734,122,11,5,"Pokémon de l’équipe plus
puissants au soleil."
7735,122,11,9,"Powers up party Pokémon
when it is sunny."
7736,122,14,9,"Powers up party Pokémon
when it is sunny."
7737,122,15,1,"はれのとき　じぶんと
みかたが　つよくなる。"
7738,122,15,3,"맑을 때 자신과
같은 편이 강해진다."
7739,122,15,5,"Rend les Pokémon de l’équipe
plus puissants au soleil."
7740,122,15,6,"Steigert bei Sonne die Effektivität
von allen Team-Pokémon."
7741,122,15,7,"Potencia los Pokémon del equipo
si está soleado."
7742,122,15,8,"Se c’è il sole, potenzia
i Pokémon alleati."
7743,122,15,9,"Powers up party Pokémon
when it is sunny."
7744,122,15,11,"晴れのとき　自分と
味方が　強くなる。"
7745,122,16,1,"はれのとき　じぶんと
 かたが　つよくなる。"
7746,122,16,3,"맑을 때 자신과
같은 편이 강해진다."
7747,122,16,5,"Rend les Pokémon de l’équipe
plus puissants au soleil."
7748,122,16,6,"Steigert bei Sonne die Effektivität
aller Team-Pokémon."
7749,122,16,7,"Potencia a todos los Pokémon
del equipo si está soleado."
7750,122,16,8,"Se c’è il sole, potenzia chi la usa
e gli alleati."
7751,122,16,9,"Powers up party Pokémon
when it is sunny."
7752,122,16,11,"晴れのとき　自分と
味方が　強くなる。"
7753,122,17,1,"てんきが　はれのとき
じぶんと　みかたの　こうげきと
とくぼうの　のうりょくが　あがる。"
7754,122,17,3,"날씨가 맑을 때
자신과 같은 편의 공격과
특수방어의 능력이 올라간다."
7755,122,17,4,"天氣為晴朗時，
自己和同伴的攻擊和
特防能力會提高。"
7756,122,17,5,"Augmente l’Attaque et la Défense Spéciale
du Pokémon et de ses alliés lorsque le soleil brille."
7757,122,17,6,"Erhöht bei Sonnenschein den Angriff und die
Spezial-Verteidigung aller Team-Pokémon."
7758,122,17,7,"Aumenta el Ataque y la Defensa Especial de todos
los Pokémon del equipo si hace sol."
7759,122,17,8,"Se la luce del sole è intensa, aumenta la Difesa
Speciale e l’Attacco del Pokémon e dei suoi alleati."
7760,122,17,9,"Boosts the Attack and Sp. Def stats of itself
and allies when it is sunny."
7761,122,17,11,"天気が　晴れのとき
自分と　味方の　攻撃と
特防の　能力が　上がる。"
7762,122,17,12,"晴朗天气时，
自己与同伴的攻击和
特防能力会提高。"
7763,122,18,1,"てんきが　はれのとき
じぶんと　みかたの　こうげきと
とくぼうの　のうりょくが　あがる。"
7764,122,18,3,"날씨가 맑을 때
자신과 같은 편의 공격과
특수방어의 능력이 올라간다."
7765,122,18,4,"天氣為晴朗時，
自己和同伴的攻擊和
特防能力會提高。"
7766,122,18,5,"Augmente l’Attaque et la Défense Spéciale
du Pokémon et de ses alliés lorsque le soleil brille."
7767,122,18,6,"Erhöht bei Sonnenschein den Angriff und die
Spezial-Verteidigung aller Team-Pokémon."
7768,122,18,7,"Aumenta el Ataque y la Defensa Especial de todos
los Pokémon del equipo si hace sol."
7769,122,18,8,"Se la luce del sole è intensa, aumenta la Difesa
Speciale e l’Attacco del Pokémon e dei suoi alleati."
7770,122,18,9,"Boosts the Attack and Sp. Def stats of itself
and allies in harsh sunlight."
7771,122,18,11,"天気が　晴れのとき
自分と　味方の　攻撃と
特防の　能力が　上がる。"
7772,122,18,12,"晴朗天气时，
自己与同伴的攻击和
特防能力会提高。"
7773,122,19,1,"てんきが　はれのとき
じぶんと　みかたの　こうげきと
とくぼうの　のうりょくが　あがる。"
7774,122,19,3,"날씨가 맑을 때
자신과 같은 편의 공격과
특수방어의 능력이 올라간다."
7775,122,19,4,"天氣為晴朗時，
自己和同伴的攻擊和
特防能力會提高。"
7776,122,19,5,"Augmente l’Attaque et la Défense Spéciale
du Pokémon et de ses alliés lorsque le soleil brille."
7777,122,19,6,"Erhöht bei Sonnenschein den Angriff und die
Spezial-Verteidigung aller Team-Pokémon."
7778,122,19,7,"Aumenta el Ataque y la Defensa Especial de todos
los Pokémon del equipo si hace sol."
7779,122,19,8,"Se la luce del sole è intensa, aumenta la Difesa
Speciale e l’Attacco del Pokémon e dei suoi alleati."
7780,122,19,9,"Boosts the Attack and Sp. Def stats of itself
and allies in harsh sunlight."
7781,122,19,11,"天気が　晴れのとき
自分と　味方の　攻撃と
特防の　能力が　上がる。"
7782,122,19,12,"晴朗天气时，
自己与同伴的攻击和
特防能力会提高。"
7783,122,20,1,"てんきが　はれのとき
じぶんと　みかたの　こうげきと
とくぼうの　のうりょくが　あがる。"
7784,122,20,3,"날씨가 맑을 때
자신과 같은 편의 공격과
특수방어의 능력이 올라간다."
7785,122,20,4,"天氣為晴朗時，
自己和同伴的攻擊和
特防能力會提高。"
7786,122,20,5,"Augmente l’Attaque et la Défense Spéciale du Pokémon
et de ses alliés lorsque le soleil brille."
7787,122,20,6,"Erhöht bei Sonnenschein den Angriff und die
Spezial-Verteidigung aller Team-Pokémon."
7788,122,20,7,"Si hace sol, aumenta su Ataque y su Defensa Especial,
así como los de sus aliados."
7789,122,20,8,"Se la luce del sole è intensa, aumenta l’Attacco
e la Difesa Speciale del Pokémon e dei suoi alleati."
7790,122,20,9,"Boosts the Attack and Sp. Def stats of itself
and allies in harsh sunlight."
7791,122,20,11,"天気が　晴れのとき
自分と　味方の　攻撃と
特防の　能力が　上がる。"
7792,122,20,12,"晴朗天气时，
自己与同伴的攻击和
特防能力会提高。"
7793,123,8,9,"Reduces a sleeping foe’s
HP."
7794,123,9,9,"Reduces a sleeping foe’s
HP."
7795,123,10,9,"Reduces a sleeping
foe’s HP."
7796,123,11,5,"Réduit les PV d’un ennemi
endormi."
7797,123,11,9,"Reduces a sleeping
foe’s HP."
7798,123,14,9,"Reduces a sleeping
foe’s HP."
7799,123,15,1,"ねむっている　あいての
ＨＰを　へらす。"
7800,123,15,3,"잠들어 있는 상대의
HP를 줄인다."
7801,123,15,5,"Réduit les PV d’un ennemi
endormi."
7802,123,15,6,"Senkt die KP eines
schlafenden Gegners."
7803,123,15,7,"Reduce los PS de cualquier rival
que esté dormido."
7804,123,15,8,"Riduce i PS dei nemici
addormentati."
7805,123,15,9,"Reduces the HP of sleeping
opposing Pokémon."
7806,123,15,11,"ねむっている　相手の
ＨＰを　減らす。"
7807,123,16,1,"ねむっている　あいての
ＨＰを　へらす。"
7808,123,16,3,"잠들어 있는 상대의
HP를 줄인다."
7809,123,16,5,"Réduit les PV d’un ennemi
endormi."
7810,123,16,6,"Senkt die KP eines
schlafenden Gegners."
7811,123,16,7,"Reduce los PS de cualquier rival
que esté dormido."
7812,123,16,8,"Riduce i PS dei nemici
addormentati."
7813,123,16,9,"Reduces the HP of sleeping
opposing Pokémon."
7814,123,16,11,"ねむっている　相手の
ＨＰを　減らす。"
7815,123,17,1,"ねむり　じょうたいの　あいてに
ダメージを　あたえる。"
7816,123,17,3,"잠듦 상태의 상대에게
데미지를 준다."
7817,123,17,4,給予陷入睡眠狀態的對手傷害。
7818,123,17,5,Inflige des dégâts aux ennemis endormis.
7819,123,17,6,Fügt schlafenden Gegnern Schaden zu.
7820,123,17,7,Inflige daño a cualquier rival que esté dormido.
7821,123,17,8,Infligge danni ai nemici addormentati.
7822,123,17,9,Reduces the HP of sleeping opposing Pokémon.
7823,123,17,11,"ねむり状態の　相手に
ダメージを　あたえる。"
7824,123,17,12,给予睡眠状态的对手伤害。
7825,123,18,1,"ねむり　じょうたいの　あいてに
ダメージを　あたえる。"
7826,123,18,3,"잠듦 상태의 상대에게
데미지를 준다."
7827,123,18,4,給予陷入睡眠狀態的對手傷害。
7828,123,18,5,Inflige des dégâts aux ennemis endormis.
7829,123,18,6,Fügt schlafenden Gegnern Schaden zu.
7830,123,18,7,Inflige daño a cualquier rival que esté dormido.
7831,123,18,8,Infligge danni ai nemici addormentati.
7832,123,18,9,Reduces the HP of sleeping opposing Pokémon.
7833,123,18,11,"ねむり状態の　相手に
ダメージを　あたえる。"
7834,123,18,12,给予睡眠状态的对手伤害。
7835,123,19,1,"ねむり　じょうたいの　あいてに
ダメージを　あたえる。"
7836,123,19,3,"잠듦 상태의 상대에게
데미지를 준다."
7837,123,19,4,給予陷入睡眠狀態的對手傷害。
7838,123,19,5,Inflige des dégâts aux ennemis endormis.
7839,123,19,6,Fügt schlafenden Gegnern Schaden zu.
7840,123,19,7,Inflige daño a cualquier rival que esté dormido.
7841,123,19,8,Infligge danni ai nemici addormentati.
7842,123,19,9,Reduces the HP of sleeping opposing Pokémon.
7843,123,19,11,"ねむり状態の　相手に
ダメージを　あたえる。"
7844,123,19,12,给予睡眠状态的对手伤害。
7845,123,20,1,"ねむり　じょうたいの　あいてに
ダメージを　あたえる。"
7846,123,20,3,"잠듦 상태의 상대에게
데미지를 준다."
7847,123,20,4,給予陷入睡眠狀態的對手傷害。
7848,123,20,5,Inflige des dégâts aux ennemis endormis.
7849,123,20,6,Fügt schlafenden Gegnern Schaden zu.
7850,123,20,7,Inflige daño a cualquier rival que esté dormido.
7851,123,20,8,Infligge danni ai nemici addormentati.
7852,123,20,9,Reduces the HP of sleeping opposing Pokémon.
7853,123,20,11,"ねむり状態の　相手に
ダメージを　あたえる。"
7854,123,20,12,给予睡眠状态的对手伤害。
7855,124,11,5,"Vole l’objet de l’ennemi
si son attaque touche."
7856,124,11,9,"Steals an item when hit
by another Pokémon."
7857,124,14,9,"Steals an item when hit
by another Pokémon."
7858,124,15,1,"さわられた　あいてから
どうぐを　ぬすむ。"
7859,124,15,3,"닿은 상대로부터
도구를 훔친다."
7860,124,15,5,"Vole l’objet de l’attaquant si son
attaque touche."
7861,124,15,6,"Stiehlt Angreifern Items,
wenn es von ihnen berührt wird."
7862,124,15,7,"Al ser golpeado, roba
el objeto del objetivo."
7863,124,15,8,"Al contatto subito, ruba lo
strumento di chi lo ha attaccato."
7864,124,15,9,"Steals an item from an attacker
that made direct contact."
7865,124,15,11,"触られた　相手から
道具を　盗む。"
7866,124,16,1,"さわられた　あいてから
どうぐを　ぬすむ。"
7867,124,16,3,"닿은 상대로부터
도구를 훔친다."
7868,124,16,5,"Vole l’objet de l’attaquant si son
attaque touche."
7869,124,16,6,"Stiehlt Angreifern Items,
wenn es von ihnen berührt wird."
7870,124,16,7,"Al ser golpeado, roba
el objeto del objetivo."
7871,124,16,8,"Al contatto subito, ruba lo
strumento di chi lo ha attaccato."
7872,124,16,9,"Steals an item from an attacker
that made direct contact."
7873,124,16,11,"触られた　相手から
道具を　盗む。"
7874,124,17,1,"さわられた　あいての　どうぐを
ぬすんで　しまう。"
7875,124,17,3,"접촉한 상대의 도구를
훔친다."
7876,124,17,4,"盜取接觸到自己的
對手的道具。"
7877,124,17,5,"Vole l’objet que tient l’attaquant quand le Pokémon
subit une attaque directe."
7878,124,17,6,Stiehlt das Item des Angreifers bei Berührung.
7879,124,17,7,"Si el rival usa un movimiento de contacto al atacar,
le roba el objeto."
7880,124,17,8,"Se il Pokémon viene colpito da un attacco diretto,
ruba lo strumento di chi lo ha attaccato."
7881,124,17,9,"Steals an item from an attacker that made
direct contact."
7882,124,17,11,"触られた　相手の　道具を
盗んで　しまう。"
7883,124,17,12,"盗取接触到自己的
对手的道具。"
